long.,lat.,age,rooms,b_rooms,population,households,median_income,house_value
-121.35,38.61,25,4.327464789,1.094190141,1.883802817,1136,2.5511,134100
-121.36,38.61,37,6.052486188,1.08839779,2.627071823,362,3.8882,159500
-121.36,38.62,34,5.36622807,1.103070175,2.361842105,456,3.058,133000
-121.36,38.63,30,7.295264624,1.030640669,2.618384401,359,4.7283,164500
-121.37,38.64,36,5.457627119,0.813559322,2.254237288,59,4.6111,139300
-121.38,38.64,19,4.927645788,1.154427646,2.436285097,926,2.1472,143400
-121.37,38.63,32,5.116083916,1.114685315,2.030769231,715,2.6623,120700
-121.37,38.63,37,4.98989899,0.868686869,2.555555556,99,4.8194,141100
-121.37,38.63,30,5.715919924,0.970448046,2.413727359,1049,4.6127,151800
-121.37,38.62,27,4.736413043,1.032608696,1.894021739,368,1.6678,166100
-121.38,38.62,34,3.972972973,1.030405405,1.903716216,592,2.2,116500
-121.38,38.62,41,5.16,0.96,2.373333333,150,3.5625,115300
-121.37,38.62,43,5.917582418,1.093406593,2.456043956,182,3.0139,115600
-121.37,38.61,42,4.896373057,1,2.383419689,193,3.7569,127100
-121.37,38.61,39,5.715277778,1.013888889,2.284722222,144,3.0833,114100
-121.38,38.61,27,5.254424779,1.188053097,1.909292035,452,3.0086,126900
-121.39,38.63,30,4.386227545,1.106287425,2.486526946,668,2.7813,118900
-121.39,38.63,34,7.341317365,1.077844311,2.149700599,167,3.8068,150400
-121.39,38.61,35,5.56043956,0.986263736,2.159340659,364,2.4632,156900
-121.39,38.62,27,4.104542177,1.072098053,1.682768565,1387,2.2844,170500
-121.39,38.62,45,4.632302405,1.072164948,1.819587629,582,1.8176,160900
-121.4,38.63,30,4.498759305,1.034739454,1.956575682,806,2.517,130400
-121.4,38.63,31,3.468468468,1.018018018,2.43018018,444,1.8571,98700
-121.4,38.62,28,4.476829268,1.080487805,2.113414634,820,2.2292,113200
-121.4,38.61,33,4.491048593,1.054987212,1.937340153,782,1.9908,118800
-121.41,38.62,21,4.429347826,1.036684783,2.357336957,736,2.5162,97500
-121.42,38.62,33,4.562589928,1.197122302,2.289208633,695,2.0786,88600
-121.42,38.61,34,4.633744856,1.053497942,2.423868313,243,2.1776,84400
-121.43,38.61,40,4.554216867,1.012048193,2.710843373,249,1.3696,65200
-121.42,38.62,41,4.96347032,1.242009132,2.109589041,219,2.0224,64900
-121.42,38.63,42,5.054744526,0.996350365,2.700729927,274,2.6055,78000
-121.43,38.63,43,4.628440367,1.032110092,2.770642202,218,1.6641,67000
-121.42,38.63,42,4.372781065,1.057199211,2.372781065,507,1.9412,73100
-121.43,38.62,36,4.620418848,1.146596859,2.638743455,382,2.0639,73000
-121.44,38.61,41,4.254545455,0.948484848,2.318181818,330,1.8792,63300
-121.41,38.64,41,4.738738739,0.951951952,2.693693694,333,2.3214,66800
-121.41,38.64,38,4.942857143,1.025,2.435714286,280,1.9167,64400
-121.42,38.64,42,4.751381215,1.055248619,2.953038674,362,1.8611,60500
-121.42,38.64,44,4.951289398,1.051575931,2.985673352,349,1.6033,58500
-121.42,38.65,21,5.11011236,1.112359551,2.6,445,2.098,49800
-121.43,38.65,18,5.164772727,1.125,3.755681818,176,3.1696,77400
-121.43,38.64,34,4.763033175,0.973933649,3.556872038,422,2.0417,65900
-121.44,38.64,18,5.4875,1.38125,2.615625,320,1.125,70500
-121.44,38.64,25,5.465798046,1.195439739,3.16286645,307,1.0398,62100
-121.44,38.65,28,5.75,1.132075472,2.636792453,212,3.8295,122200
-121.44,38.63,38,4.379581152,1.044502618,2.921465969,382,1.3302,62200
-121.44,38.63,33,4.563559322,1.148305085,3.190677966,236,1.3462,55900
-121.44,38.63,38,3.670157068,0.968586387,2.539267016,382,1.6343,71000
-121.44,38.62,37,4.539548023,1.087570621,2.745762712,354,1.9107,64700
-121.44,38.62,37,5.117346939,1.246598639,2.573129252,588,1.4387,61000
-121.45,38.65,5,5.381526104,1.008032129,3.785140562,498,2.6369,110000
-121.46,38.65,8,5.034946237,1.030913978,2.904569892,744,3.2039,103400
-121.46,38.65,14,5.941838649,1.033771107,3.35272045,533,3.8125,92600
-121.45,38.64,23,4.701587302,1.088888889,3.425396825,315,1.867,60600
-121.46,38.64,20,4.625,0.984756098,3.923780488,328,1.6607,67000
-121.46,38.63,26,5.087859425,1.051118211,3.904153355,626,1.56,67600
-121.45,38.63,28,4.829457364,1.143410853,3.426356589,258,1.4397,51700
-121.45,38.62,37,4.763975155,0.97826087,3.562111801,322,2.5643,59800
-121.45,38.62,38,4.809145129,1.2027833,3.371769384,503,1.4861,63100
-121.45,38.61,32,3.941747573,0.990291262,2.441747573,618,1.0424,81400
-121.46,38.61,43,4.433962264,1.119496855,2.918238994,159,2.4205,60900
-121.46,38.62,35,5.124807396,1.072419106,3.869029276,649,1.9871,60900
-121.44,38.61,33,3.806220096,1.114832536,2.392344498,418,1.0467,70100
-121.45,38.6,44,6.197333333,1.101333333,2.194666667,375,4.6625,158900
-121.45,38.61,46,3.632231405,1.055785124,2.260330579,484,1.0685,70000
-121.46,38.61,43,3.831034483,0.927586207,2.113793103,290,1.2917,66300
-121.46,38.6,29,4.036734694,1.097959184,1.679591837,490,1.9688,135600
-121.45,38.61,34,4.38,1.16,2.63,100,0.9379,67500
-121.47,38.63,29,4.548654244,1.076604555,2.844720497,483,2.1889,69300
-121.47,38.61,31,3.814946619,0,2.779359431,281,1.6563,65800
-121.47,38.61,35,4.182926829,1.097560976,2.591463415,328,1.6331,67500
-121.52,38.65,17,5.493506494,1.008658009,2.138528139,231,3.9615,331300
-121.53,38.61,5,5.04269802,1.183787129,1.814975248,1616,3.6788,178800
-121.49,38.63,6,5.237011593,1.123658222,2.419063976,2329,3.7449,129300
-121.5,38.62,8,5.010213277,1.038449985,2.37879243,3329,3.7188,134500
-121.5,38.61,5,4.332298137,1.158385093,1.98136646,322,2.6745,225000
-121.5,38.63,6,4.589403974,0.947019868,1.82781457,151,3.1944,117000
-121.49,38.62,8,5.306412478,1.03847487,2.586828423,2885,3.9143,129700
-121.49,38.61,6,4.804157549,1.065645514,2.168490153,914,3.4291,105300
-121.48,38.62,23,6.108557845,1.013470681,3.286053883,1262,3.8272,96600
-121.48,38.61,18,4.970394737,1.036184211,3.493421053,304,2.3438,89400
-121.51,38.69,28,5.063291139,0.943037975,2.848101266,158,2.1029,108600
-121.59,38.69,32,5.520408163,0.836734694,2.336734694,98,8.0379,383300
-121.42,38.72,10,5.988235294,1.035294118,3.788235294,510,3.0903,91900
-121.44,38.73,25,5.453389831,0.949152542,3.080508475,236,4.7396,135500
-121.47,38.72,26,5.889655172,1.031034483,3.14137931,290,4.0227,99800
-121.44,38.71,25,5.725490196,0.995098039,2.87254902,408,3.5129,101200
-121.42,38.7,10,5.916859122,1.062355658,3.413394919,433,4.0625,96200
-121.45,38.7,24,6.081690141,1.03943662,3.214084507,355,3.9853,90400
-121.46,38.7,32,5.132978723,0.973404255,3.021276596,188,3.8611,93900
-121.43,38.69,28,6.263513514,1.114864865,3.662162162,148,2.5,96200
-121.44,38.68,19,5.347732181,1.153347732,2.926565875,463,2.0625,94400
-121.42,38.68,32,6.266272189,1.020710059,3.014792899,338,3.725,112200
-121.41,38.69,28,5.249180328,1.009836066,2.780327869,305,3.6429,105200
-121.44,38.69,24,5.628828829,1.001801802,2.724324324,555,3.1942,94900
-121.45,38.69,32,5.685220729,1.009596929,2.959692898,521,2.2243,89200
-121.46,38.68,35,5.302040816,1.036734694,2.87755102,245,2.8333,103000
-121.47,38.68,19,5.468208092,1.052023121,2.739884393,173,5.0155,97300
-121.46,38.69,11,5.361736334,1.057877814,3.155948553,622,3.3125,96800
-121.47,38.7,31,5.443243243,0.978378378,3.043243243,185,3.625,91300
-121.43,38.66,35,4.876344086,0.98655914,2.892473118,372,2.7179,81100
-121.46,38.66,3,6.205776173,1.088447653,2.891696751,554,3.9914,120500
-121.4,38.66,50,5.945945946,1.013513514,7.756756757,148,2.5062,112500
-121.37,38.69,29,5.434108527,0.981912145,2.904392765,387,3.0833,87000
-121.37,38.68,34,5.715789474,0.984210526,3.489473684,190,3.3074,84200
-121.38,38.68,35,5.386885246,0.97704918,2.724590164,305,4.0673,84200
-121.37,38.68,36,5.819672131,0.970491803,3.072131148,305,3.1786,83400
-121.37,38.69,35,6.472027972,1.143356643,3.520979021,286,3.2361,84000
-121.38,38.69,35,5.770588235,1.08627451,2.862745098,510,2.6713,84400
-121.39,38.69,38,5.882352941,0.921568627,3.019607843,51,4.0909,108300
-121.37,38.69,35,5.752631579,1.010526316,3.105263158,190,2.7009,80200
-121.37,38.68,29,6.14893617,1.057283142,3.309328969,611,3.5429,88200
-121.37,38.68,35,5.848375451,0.996389892,3.389891697,277,2.5542,72900
-121.38,38.68,35,5.649819495,1.046931408,3.108303249,277,2.4844,77000
-121.38,38.68,40,2.09375,0.53125,1.5625,32,1.7596,93800
-121.37,38.67,36,5.071161049,0.966292135,2.887640449,267,2.2723,78800
-121.37,38.67,36,5.598746082,1.059561129,3.053291536,319,2.555,72700
-121.38,38.67,37,6.095238095,1.288515406,2.988795518,357,2.3958,78400
-121.38,38.67,38,4.42920354,1.008849558,2.64159292,226,2.2788,73400
-121.39,38.67,35,5.301886792,1.641509434,2.264150943,106,0.9338,112500
-121.37,38.7,18,6.498349835,1.070957096,3.070957096,606,3.6484,95000
-121.38,38.7,25,5.005108557,0.975734355,2.813537676,783,2.2402,89500
-121.39,38.69,30,6.060669456,1.058577406,3.154811715,478,3.865,88400
-121.37,38.7,26,5.915119363,1.087533156,3.063660477,377,3.4911,88200
-121.34,38.69,16,5.077504726,0.975425331,2.935727788,529,3.7857,112700
-121.34,38.69,17,5.945619335,1.099697885,3.009063444,331,3.7031,114300
-121.35,38.68,20,5.764849471,0.994304312,2.811228641,1229,4.3118,120000
-121.35,38.68,18,5.378818737,1.057705363,2.572301426,1473,3.5403,98600
-121.35,38.72,2,7.621649843,1.222763662,3.011486251,2873,4.5432,151300
-121.38,38.71,7,5.338478501,1.030871003,3.149944873,907,3.9318,133000
-121.4,38.71,15,6.419753086,1.039780521,3.602194787,729,3.8355,107000
-121.36,38.69,13,4.820548909,0.985221675,2.991555243,1421,3.6989,93300
-121.35,38.7,5,5.089689266,1.05190678,2.686440678,2832,3.5802,129600
-121.36,38.67,17,4.439102564,1.096153846,2.357371795,624,2.3683,82500
-121.36,38.67,5,4.291297935,1.111356932,2.387168142,1356,2.2339,116600
-121.37,38.66,9,4.140442133,1.013003901,2.508452536,769,2.3844,86000
-121.36,38.66,22,5.319778189,1.107208872,2.517560074,541,2.7955,96500
-121.37,38.66,17,4.724271845,1.025242718,2.301941748,1030,2.4574,103300
-121.38,38.66,17,4.382830626,1.089327146,2.776102088,862,1.8972,100500
-121.38,38.65,34,6.346153846,1.330769231,2.730769231,130,3.1858,109500
-121.39,38.64,33,6.563318777,1.231441048,2.847161572,229,3.6937,99300
-121.34,38.68,28,6.077338129,0.992805755,2.775179856,556,4.2743,124000
-121.34,38.67,34,5.273684211,0.926315789,2.564912281,285,4.0352,118500
-121.34,38.67,35,4.798507463,0.873134328,2.470149254,134,3.0417,120700
-121.34,38.66,16,3.977301387,1.084489281,2.316519546,793,1.9805,92900
-121.35,38.66,8,4.291989664,1.04005168,2.188630491,774,2.7011,130700
-121.34,38.66,17,4.728395062,1.057613169,2.399176955,243,2.8092,137500
-121.34,38.66,18,4.636971047,1.072383073,2.262806236,898,2.119,133100
-121.35,38.66,24,4.864904552,1.129221733,2.395007342,681,2.5556,105700
-121.36,38.66,14,4.877419355,0.909677419,2.735483871,155,3.6953,116100
-121.37,38.64,27,5.929078014,1.060283688,2.684397163,282,3.6786,159700
-121.35,38.65,20,4.936758893,1.079051383,2.341897233,506,3.2243,107900
-121.33,38.66,15,5.343520782,1.11002445,2.251833741,818,2.7797,105500
-121.33,38.65,23,4.768031189,1.019493177,2.20662768,513,2.6266,198500
-121.34,38.65,27,6.304347826,0.972332016,2.411067194,253,4.6,199000
-121.33,38.65,24,4.886583679,1.024896266,2.069156293,723,2.8106,183200
-121.34,38.64,12,4.90619469,1.02300885,2.362831858,565,3.8068,161000
-121.33,38.64,27,4.477642276,1.00203252,2.353658537,492,2.4342,119500
-121.34,38.64,17,5.728215768,1.039419087,2.340248963,482,3.7562,139700
-121.34,38.63,13,5.843930636,1.040462428,2.626204239,519,4.0036,161700
-121.33,38.63,23,4.8675,1.0225,2.165,400,2.7181,156800
-121.33,38.62,19,4.667506297,1.04534005,1.944584383,397,2.2574,135800
-121.34,38.62,20,5.508219178,1.183561644,2.271232877,730,2.4537,153000
-121.34,38.61,22,4.741333333,1.088,2.333333333,375,2.6023,142200
-121.34,38.61,11,4.134939759,0.973493976,1.739759036,415,2.0926,166100
-121.33,38.61,21,4.857425743,1.025742574,2.625742574,505,2.7079,148000
-121.34,38.61,20,5.457196613,1.079962371,2.432737535,1063,3.9063,162100
-121.33,38.6,25,6.65625,0.9484375,2.5546875,640,6.2817,288200
-121.29,38.63,24,5.889117043,1.082135524,2.636550308,487,3.3182,213000
-121.3,38.63,31,5.359882006,1.097345133,2.926253687,339,3.0972,150000
-121.32,38.63,20,5.325475285,1.07148289,2.362737643,1315,3.0348,150500
-121.31,38.62,31,6.828947368,0.942982456,2.458333333,456,6.244,240000
-121.32,38.62,29,6.16751269,1.137055838,2.758883249,394,3.0864,177900
-121.32,38.62,33,4.467661692,0.945273632,2.338308458,201,2.6897,148300
-121.32,38.61,22,5.114023591,1.107470511,2.4508519,763,2.774,190200
-121.31,38.61,17,6.238993711,0.949685535,1.987421384,159,6.6238,326700
-121.3,38.64,20,6.025301205,1,2.807228916,830,4.0833,160000
-121.31,38.64,19,6.725124378,1.042288557,2.396766169,804,4.6302,195400
-121.32,38.64,19,5.794819359,1.062031357,2.437627812,1467,3.6523,158500
-121.31,38.66,27,5.806779661,0.955932203,2.579661017,295,5.2081,136400
-121.31,38.66,26,6.007490637,0.917602996,2.812734082,267,4.7381,140500
-121.32,38.66,26,5.922680412,0.994845361,2.577319588,194,5.078,163400
-121.32,38.66,21,6.224390244,1.014634146,2.443902439,205,3.95,143600
-121.32,38.65,23,5.801324503,1.101545254,2.671081678,453,3.0952,157700
-121.31,38.65,21,7.377005348,1.093582888,2.815508021,374,5.5,165700
-121.3,38.66,21,6.373333333,1.056666667,3.03,600,3.712,139000
-121.3,38.66,28,6.132007233,0.994575045,2.795660036,553,4.2188,139200
-121.3,38.65,26,7.636363636,1.06937799,2.708133971,418,4.5278,144300
-121.3,38.65,36,5.441176471,0.95751634,2.764705882,306,3.5852,121600
-121.21,38.66,15,7.01010101,1.029292929,2.857575758,990,5.4889,232300
-121.21,38.65,14,6.817821782,1.00990099,2.798019802,505,5.6529,196000
-121.24,38.64,13,6.733133433,1.032983508,2.484257871,667,5.259,249400
-121.23,38.65,19,6.095833333,0.991666667,2.810416667,480,4.6437,212900
-121.23,38.66,19,6.297087379,1.060194175,2.590291262,515,4.8088,169500
-121.24,38.66,14,7.773892774,1.025641026,3.097902098,429,6.2082,250300
-121.28,38.66,17,5.815927874,1.052592036,2.368895567,1331,3.7869,216100
-121.25,38.66,26,6.672727273,1.010909091,2.938181818,550,5.02,169600
-121.26,38.66,19,7.013274336,0.982300885,2.973451327,452,6.1183,221600
-121.27,38.66,19,7.415686275,1.043137255,2.658823529,255,6.1872,188700
-121.27,38.66,15,5.562105263,1.094736842,2.172631579,475,4.1382,189800
-121.25,38.64,21,7.677777778,1.008333333,2.505555556,360,5.6864,258700
-121.26,38.65,17,6.9140625,1.096354167,2.580729167,384,4.6484,270600
-121.27,38.65,25,5.33908046,1.151340996,2.388888889,522,2.9016,159800
-121.27,38.64,22,5.84981685,1.025641026,2.406593407,273,4.3098,213500
-121.26,38.64,40,6.8625,1.09375,2.59375,160,4.8375,217400
-121.27,38.65,33,7.188405797,1.047101449,3.050724638,276,5.2949,173300
-121.29,38.65,27,6.07079646,1.026548673,2.96460177,452,3.8816,147300
-121.28,38.64,24,6.358455882,1.053308824,2.455882353,544,4.8661,186200
-121.28,38.63,36,8.571428571,1.142857143,2.142857143,14,10.2264,350000
-121.28,38.64,19,5.558320373,1.040435459,2.135303266,643,3.6298,242100
-121.28,38.71,8,4.518394649,1.016722408,2.266443701,897,2.8973,117100
-121.28,38.7,14,5.613680154,1.200385356,2.483622351,1038,3.0212,112900
-121.28,38.71,35,5.373263889,1.03125,2.690972222,576,3.575,113500
-121.28,38.7,15,5.620057859,1.013500482,2.765670203,1037,3.7813,143200
-121.28,38.68,14,4.698973306,1.104722793,2.491991786,2435,2.6016,121200
-121.3,38.7,18,5.770259638,1.047993706,2.627065303,1271,3.235,124700
-121.3,38.69,21,5.988160291,1.006375228,3.058287796,1098,4.0739,115400
-121.32,38.69,11,6.131555556,1.054222222,2.666666667,2250,3.8776,124500
-121.33,38.68,13,4.779327317,1.157506153,1.840853158,1219,1.9093,142900
-121.3,38.71,17,5.190066858,1.05635148,2.631327603,1047,2.8226,99900
-121.29,38.71,32,5.466472303,1.052478134,2.994169096,343,3.5769,103800
-121.3,38.72,15,4.998011928,0.958250497,2.318091451,503,2.2813,131900
-121.31,38.72,11,5.516746411,1.004784689,3.129186603,418,3.9506,122200
-121.32,38.71,14,5.874680307,0.989769821,3.163682864,782,4.5245,127500
-121.31,38.71,18,6.057575758,1.127272727,3.137878788,660,4.3836,102000
-121.32,38.7,17,5.71886121,0.980427046,3.34341637,562,4.3643,124900
-121.32,38.7,16,6.179166667,1.204166667,2.84375,480,3.2444,118400
-121.32,38.7,16,5.710651828,1.020667727,2.766295707,629,3.0703,126000
-121.33,38.7,15,5.338129496,1.009592326,2.407673861,417,2.7868,117800
-121.33,38.69,15,5.766544118,0.935661765,3.005514706,544,4.6923,122700
-121.32,38.68,25,5.769585253,0.953917051,2.705069124,217,3.5893,146400
-121.32,38.67,10,4.897243108,1.115288221,2.378446115,798,2.8426,130600
-121.32,38.67,21,4.907670455,1.002840909,2.279829545,704,3.1382,91600
-121.31,38.67,26,5.68442623,0.926229508,3.307377049,244,4.1563,135700
-121.33,38.67,17,4.071320182,1.068285281,2.139605463,659,1.962,130200
-121.33,38.66,17,4.871478873,1.028169014,2.24471831,568,2.5909,125400
-121.31,38.67,27,5.825072886,1.029154519,2.827988338,343,4.8224,115500
-121.32,38.67,31,5.421841542,1.025695931,2.989293362,467,4.0417,114500
-121.29,38.68,12,4.78685446,1.027230047,1.905164319,1065,3.5444,132500
-121.3,38.69,13,4.94212963,0.993055556,1.803240741,432,3.6995,134900
-121.31,38.68,16,4.499565595,1.104257168,1.894874023,1151,2.1009,82500
-121.31,38.68,22,5.35426009,0.928251121,2.443946188,223,3.8603,134300
-121.3,38.67,15,4.936117936,1.044226044,2.542997543,814,3.0733,119800
-121.3,38.68,19,5.848017621,0.964757709,2.759911894,454,5.2817,140600
-121.3,38.67,20,5.848341232,0.985781991,3.075829384,211,4.8523,143000
-121.3,38.66,32,6.420704846,1.083700441,2.845814978,454,3.3188,117100
-121.3,38.67,23,6.146131805,0.974212034,2.928366762,349,4.2037,125400
-121.27,38.7,16,6.350847458,0.993220339,3.079661017,590,4.6488,145300
-121.27,38.69,16,5.966549296,1.051056338,2.947183099,568,4.4489,145600
-121.26,38.68,4,4.509516837,1.210834553,1.749633968,683,2.7477,133000
-121.24,38.7,13,6.75625,1.016666667,3.302083333,480,5.7133,166800
-121.25,38.7,16,6.007366483,0.981583794,3.303867403,543,4.2464,144400
-121.26,38.69,17,6.945035461,1.131205674,3.207446809,564,5.2586,137000
-121.25,38.69,17,6.237218814,0.983640082,3.047034765,489,4.5562,134500
-121.25,38.69,24,5.226804124,0.953608247,3.12371134,194,4.1607,112800
-121.24,38.68,20,5.940677966,1,2.86440678,236,3.7426,135500
-121.25,38.68,15,6.185950413,1.004132231,3.016528926,242,4.9688,135600
-121.26,38.68,13,6.84244373,0.995176849,3.131832797,622,5.2051,167400
-121.25,38.68,13,6.532467532,0.909090909,3.467532468,77,6.1943,276100
-121.25,38.67,14,6.540913921,1.098831031,2.557917109,941,4.2262,244300
-121.26,38.67,18,5.069252078,0.867036011,2.506925208,361,4.2273,141800
-121.27,38.67,16,3.971321696,1.104738155,1.932668329,802,2.5199,149000
-121.26,38.66,8,5.300925926,1.115740741,2.069444444,216,4.0781,124300
-121.27,38.67,15,4.077071291,1.009633911,1.668593449,519,2.7388,111600
-121.27,38.67,15,4.832386364,0.982954545,2.053977273,352,3.8906,128700
-121.28,38.68,16,5.768718802,1.023294509,2.459234609,601,3.75,147300
-121.28,38.67,23,6.69379845,1.023255814,3.228682171,258,5.4797,160000
-121.28,38.67,29,6.247126437,1,2.471264368,174,4.3625,158800
-121.29,38.68,20,5.225,1.05,2.558333333,360,1.8589,144000
-121.29,38.67,20,5.757225434,1.049132948,2.569364162,346,3.6516,130500
-121.25,38.72,15,7.384449244,1.016198704,3.419006479,926,5.2177,162700
-121.27,38.71,16,6.260736196,1.021472393,2.932515337,652,4.4609,142900
-121.25,38.71,14,5.847244094,1.003149606,2.905511811,635,4.3009,143400
-121.26,38.7,9,6.631578947,1.144312394,2.780135823,1178,4.3826,146600
-121.17,38.69,5,6.26690079,1.077260755,2.302897278,1139,5.6902,243200
-121.19,38.71,11,7.041467305,0,2.424242424,627,3.2321,390800
-121.18,38.69,7,7.72173913,1.054347826,3.013043478,920,6.3528,274500
-121.2,38.7,28,6.414686825,1.017278618,2.978401728,463,4.3214,131700
-121.2,38.69,26,5.171428571,1.020168067,2.694117647,595,2.7174,137500
-121.22,38.68,10,5.356715141,1.093242087,2.526946108,1169,3.4506,139000
-121.22,38.71,23,6.677536232,0.989130435,2.963768116,276,4.4695,214700
